tokenId,category,special,animal,name,powerValue1,powerValue2,powerValue3,displayValue1,displayValue2,displayValue2,presale,oldId
1922,water,0,Spotted Climbing Perch,UNU#1922 Spotted Climbing Perch,Grace & Beauty,Kindness,Decency,Drop,Rose,Lantern,,1922
1923,water,0,Spotted Danio,UNU#1923 Spotted Danio,Fun,Curiosity,Authenticity,Instrument - Note,Questionmark,Bag,,1923
1924,water,0,Slow Worm,UNU#1924 Slow Worm,Curiosity,Freedom,Self,Questionmark,Wings & Fins,Sunglasses,,1924
1925,water,0,Mwanza Flat-headed Rock Agama (Agama Mwanzae),UNU#1925 Mwanza Flat-headed Rock Agama (Agama Mwanzae),Confidence,Faith,Grace & Beauty,Crown-Hat,Scarf,Drop,,1925
1926,water,0,Springfish,UNU#1926 Springfish,Self,Creativity,Authenticity,Eye,Brush,Bag,,1926
1927,land,0,Common Leopard Gecko (Eublepharis Macularius),UNU#1927 Common Leopard Gecko (Eublepharis Macularius),Calm & Balance,Decency,Grace & Beauty,Ying Yang,Lantern,-,1,1927
1928,land,0,Northern Blue Tongue Skink (Tiliqua Scincoides Intermedia),UNU#1928 Northern Blue Tongue Skink (Tiliqua Scincoides Intermedia),Love,Peace,Calm & Balance,Heart,Coin,Ying Yang,,1928
1929,water,0,Squawfish,UNU#1929 Squawfish,Curiosity,Health,Fun,Questionmark,Cross,Instrument - Note,,1929
1930,water,0,Squeaker,UNU#1930 Squeaker,Strength,Calm & Balance,Trust,Sword - Laser - Horn,Ying Yang,"Lock, Moon & Star",,1930
1931,land,0,Green Basilisk (Basiliscus Plumifrons),UNU#1931 Green Basilisk (Basiliscus Plumifrons),Decency,Freedom,Confidence,Lantern,Wings & Fins,Crown-Hat,,1931
1932,water,0,Staghorn Sculpin,UNU#1932 Staghorn Sculpin,Freedom,Creativity,Kindness,-,Brush,Rose,,1932
1933,water,0,Stargazer Fish,UNU#1933 Stargazer Fish,Decency,Wisdom,Love,Lantern,"Pyramid -Triangle, Book",Heart,1,1933
1934,water,0,Starry Flounder,UNU#1934 Starry Flounder,Confidence,Calm & Balance,Bravery,Crown-Hat,Ying Yang,Armour,,1934
1935,water,0,New Caledonian Giant Gecko (Rhacodactylus Leachianus),UNU#1935 New Caledonian Giant Gecko (Rhacodactylus Leachianus),Confidence,Calm & Balance,Bravery,Crown-Hat,Ying Yang,Armour,,1935
1936,water,0,Stickleback,UNU#1936 Stickleback,Bravery,Authenticity,Strength,Armour,Laurel,Sword - Laser - Horn,,1936
1937,land,0,Green Iguana (Iguana Iguana),UNU#1937 Green Iguana (Iguana Iguana),Peace,Curiosity,Freedom,Coin,Questionmark,Wings & Fins,,1937
1938,land,0,Perentie Monitor (Varanus Giganteus),UNU#1938 Perentie Monitor (Varanus Giganteus),Calm & Balance,strength,Freedom,Ying Yang,Sword - Laser - Horn,Wings & Fins,,1938
1939,water,0,Stonecat,UNU#1939 Stonecat,Curiosity,Fun,Health,Questionmark,Instrument - Note,Cross,,1939
1940,water,0,Stonefish,UNU#1940 Stonefish,Creativity,Bravery,Strength,Brush,Armour,Laser,,1940
1941,water,0,Stoneroller Minnow,UNU#1941 Stoneroller Minnow,Curiosity,Decency,Freedom,Questionmark,Lantern,-,,1941
1942,land,0,Sebright,UNU#1942 Sebright,Generosity,Bravery,Trust,World,Armour,"Lock, Moon & Star",,1942
1943,land,0,Armadillo Girdled Lizard (Ouroborus Cataphractus),UNU#1943 Armadillo Girdled Lizard (Ouroborus Cataphractus),Strength,Self,Bravery,Sword,Eye,Armour,,1943
1944,water,0,Striped Burrfish,UNU#1944 Striped Burrfish,Freedom,Wisdom,Self,-,"Pyramid -Triangle, Book",Eye,,1944
1945,water,0,Ship Sturgeon,UNU#1945 Ship Sturgeon,Bravery,Wisdom,Authenticity,Armour,"Pyramid -Triangle, Book",Bag,,1945
1946,water,0,Stellate Starry Sturgeon,UNU#1946 Stellate Starry Sturgeon,Grace & Beauty,Decency,Trust,Drop,Lantern,Key,,1946
1947,land,0,Polish Chicken,UNU#1947 Polish Chicken,Generosity,Clarity,Grace & Beauty,World,Diamond - Lotus,-,,1947
1948,land,0,Cochin Chicken,UNU#1948 Cochin Chicken,Strength,Calm & Balance,Trust,Sword - Laser - Horn,Ying Yang,"Lock, Moon & Star",,1948
1949,land,0,Leghorn,UNU#1949 Leghorn,Curiosity,Freedom,Trust,Questionmark,-,Bag,,1949
1950,land,0,Sussex Chicken,UNU#1950 Sussex Chicken,Self,Wisdom,Faith,Sunglasses,"Pyramid -Triangle, Book",Ribbon,,1950
1951,land,0,Wyandotte,UNU#1951 Wyandotte,Grace & Beauty,Kindness,Decency,Drop,Rose,Lantern,,1951
1952,land,0,Minorca Chicken,UNU#1952 Minorca Chicken,Fun,Curiosity,Authenticity,Instrument - Note,Questionmark,Bag,,1952
1953,water,0,Surgeonfish (Blue Tang),UNU#1953 Surgeonfish (Blue Tang),Curiosity,Freedom,Self,Questionmark,Wings & Fins,Sunglasses,,1953
1954,land,0,Plymouth Rock,UNU#1954 Plymouth Rock,Confidence,Faith,Grace & Beauty,Crown-Hat,Scarf,Drop,,1954
1955,water,0,Summer Flounder,UNU#1955 Summer Flounder,Self,Creativity,Decency,Eye,Brush,Lantern,,1955
1956,water,0,Swampfish,UNU#1956 Swampfish,Calm & Balance,Generosity,Grace & Beauty,Ying Yang,World,-,,1956
1957,land,0,Ploughshare Tortoise,UNU#1957 Ploughshare Tortoise,Love,Peace,Calm & Balance,Heart,Coin,Ying Yang,,1957
1958,air,0,Spoon-billed Sandpiper,UNU#1958 Spoon-billed Sandpiper,Curiosity,Health,Fun,Questionmark,Cross,Instrument - Note,,1958
1959,water,0,Singapore Freshwater Crab,UNU#1959 Singapore Freshwater Crab,Strength,Calm & Balance,Trust,Sword - Laser - Horn,Ying Yang,"Lock, Moon & Star",,1959
1960,water,0,Tadpole Cod,UNU#1960 Tadpole Cod,Health,Freedom,Confidence,Cross,Wings & Fins,Crown-Hat,,1960
1961,water,0,Edwards's Pheasant,UNU#1961 Edwards's Pheasant,Freedom,Creativity,Kindness,-,Brush,Rose,,1961
1962,land,0,Mexican Alligator Lizard (Abronia Graminea),UNU#1962 Mexican Alligator Lizard (Abronia Graminea),Fun,Freedom,Love,Instrument - Notes,Wings & Fins,Heart,,1962
1963,land,0,Greater Bamboo Lemur,UNU#1963 Greater Bamboo Lemur,Confidence,Calm & Balance,Kindness,Crown-Hat,Ying Yang,Rose,,1963
1964,water,0,Achilles Tang,UNU#1964 Achilles Tang,Confidence,Calm & Balance,Bravery,Crown-Hat,Ying Yang,Armour,,1964
1965,land,0,Red River Giant Softshell Turtle,UNU#1965 Red River Giant Softshell Turtle,Bravery,Authenticity,Strength,Armour,Laurel,Sword - Laser - Horn,,1965
1966,water,0,Chinese Bahaba,UNU#1966 Chinese Bahaba,Curiosity,strength,bravery,Questionmark,Sword - Laser - Horn,Armour,,1966
1967,water,0,Tarwhine,UNU#1967 Tarwhine,Calm & Balance,Generosity,Grace & Beauty,Ying Yang,World,-,,1967
1968,water,1,Totoaba,UNU#1968 Totoaba,Curiosity,Generosity,Health,Questionmark,World,Cross,,1968
1969,water,0,Temperate Bass,UNU#1969 Temperate Bass,Creativity,Bravery,Authenticity,Brush,Armour,Bag,,1969
1970,water,0,Temperate Ocean-bass,UNU#1970 Temperate Ocean-bass,Curiosity,Decency,Freedom,Questionmark,Lantern,-,,1970
1971,water,0,Temperate Perch,UNU#1971 Temperate Perch,Generosity,Bravery,Trust,World,Armour,"Lock, Moon & Star",,1971
1972,land,0,Barnevelder,UNU#1972 Barnevelder,Authenticity,Fun,Love,Bag,Instrument - Note,Heart,,1972
1973,air,0,Amsterdam Albatross,UNU#1973 Amsterdam Albatross,Freedom,Wisdom,Self,-,"Pyramid -Triangle, Book",Eye,,1973
1974,land,0,Sebastopol Geese,UNU#1974 Sebastopol Geese,Bravery,Wisdom,Authenticity,Armour,"Pyramid -Triangle, Book",Bag,,1974
1975,water,0,Tetra,UNU#1975 Tetra,Grace & Beauty,Decency,Calm & Balance,Drop,Lantern,Ying Yang,,1975
1976,air,0,Emperor Geese,UNU#1976 Emperor Geese,Generosity,Clarity,Grace & Beauty,World,Diamond - Lotus,-,,1976
1977,air,0,Anden Geese,UNU#1977 Anden Geese,Strength,Calm & Balance,Trust,Sword - Laser - Horn,Ying Yang,"Lock, Moon & Star",,1977
1978,air,0,Bean Geese,UNU#1978 Bean Geese,Curiosity,Freedom,Trust,Questionmark,-,Bag,,1978
1979,air,0,Egyptian Geese,UNU#1979 Egyptian Geese,Self,Wisdom,Faith,Sunglasses,"Pyramid -Triangle, Book",Ribbon,,1979
1980,air,0,African Geese,UNU#1980 African Geese,Grace & Beauty,Kindness,Decency,Drop,Rose,Lantern,,1980
1981,air,0,Ashy-headed Geese,UNU#1981 Ashy-headed Geese,Fun,Curiosity,Authenticity,Instrument - Note,Questionmark,Bag,,1981
1982,water,0,Threespine Stickleback,UNU#1982 Threespine Stickleback,Curiosity,Freedom,Self,Questionmark,Wings & Fins,Sunglasses,,1982
1983,air,0,Nene/Hawaiian Geese,UNU#1983 Nene/Hawaiian Geese,Confidence,Faith,Grace & Beauty,Crown-Hat,Scarf,Drop,,1983
1984,water,0,Thresher Shark,UNU#1984 Thresher Shark,Self,Creativity,Authenticity,Eye,Brush,Bag,,1984
1985,water,0,Tidewater Goby,UNU#1985 Tidewater Goby,Calm & Balance,Generosity,Grace & Beauty,Ying Yang,World,-,,1985
1986,water,0,Tiger Barb,UNU#1986 Tiger Barb,Love,Peace,Calm & Balance,Heart,Coin,Ying Yang,,1986
1987,water,0,Tigerperch,UNU#1987 Tigerperch,Curiosity,Health,Fun,Questionmark,Cross,Instrument - Note,,1987
1988,water,1,Tiger Shark,UNU#1988 Tiger Shark,Strength,Calm & Balance,Trust,Sword - Laser - Horn,Ying Yang,"Lock, Moon & Star",,1988
1989,air,0,Barnacle Geese,UNU#1989 Barnacle Geese,Health,Freedom,Confidence,Cross,Wings & Fins,Crown-Hat,,1989
1990,water,1,Tilapia,UNU#1990 Tilapia,Freedom,Creativity,Kindness,-,Brush,Rose,,1990
1991,water,0,Tilefish,UNU#1991 Tilefish,Fun,Freedom,Love,Instrument - Notes,Wings & Fins,Heart,,1991
1992,water,0,Titan Triggerfish,UNU#1992 Titan Triggerfish,Confidence,Calm & Balance,Bravery,Crown-Hat,Ying Yang,Armour,,1992
1993,water,0,Toadfish,UNU#1993 Toadfish,Confidence,Calm & Balance,Bravery,Crown-Hat,Ying Yang,Armour,,1993
1994,water,0,Tommy Ruff (Australian Herring),UNU#1994 Tommy Ruff (Australian Herring),Bravery,Authenticity,Strength,Armour,Laurel,Sword - Laser - Horn,,1994
1995,water,0,Tompot Blenny,UNU#1995 Tompot Blenny,Peace,Kindness,Freedom,Coin,Rose,Wings & Fins,,1995
1996,water,0,Tonguefish,UNU#1996 Tonguefish,Calm & Balance,Generosity,Grace & Beauty,Ying Yang,World,-,,1996
1997,land,0,Bali Tiger,UNU#1997 Bali Tiger,Curiosity,Bravery,Strength,Questionmark,Armour,Sword - Laser - Horn,,1997
1998,water,0,Topminnow,UNU#1998 Topminnow,Creativity,Bravery,Authenticity,Brush,Armour,Bag,,1998
1999,water,0,Torpedo,UNU#1999 Torpedo,Curiosity,Decency,Freedom,Questionmark,Lantern,-,,1999
2000,water,0,Torrent Catfish,UNU#2000 Torrent Catfish,Generosity,Bravery,Trust,World,Armour,"Lock, Moon & Star",,2000
2001,water,0,Torrent Fish,UNU#2001 Torrent Fish,Authenticity,Fun,Love,Bag,Instrument - Note,Heart,,2001
2002,water,0,Trahira,UNU#2002 Trahira,Freedom,Wisdom,Self,-,"Pyramid -Triangle, Book",Eye,,2002
2003,water,0,Treefish,UNU#2003 Treefish,Bravery,Wisdom,Authenticity,Armour,"Pyramid -Triangle, Book",Bag,,2003
2004,water,0,Trevally,UNU#2004 Trevally,Grace & Beauty,Decency,Calm & Balance,Drop,Lantern,Ying Yang,,2004
2005,water,0,Common Triggerfish,UNU#2005 Common Triggerfish,Generosity,Clarity,Grace & Beauty,World,Diamond - Lotus,-,,2005
2006,water,0,Triplefin Blenny,UNU#2006 Triplefin Blenny,Strength,Calm & Balance,Trust,Sword - Laser - Horn,Ying Yang,"Lock, Moon & Star",,2006
2007,water,0,Triplespine,UNU#2007 Triplespine,Curiosity,Freedom,Trust,Questionmark,-,Bag,,2007
2008,water,0,Tripletail,UNU#2008 Tripletail,Self,Wisdom,Faith,Sunglasses,"Pyramid -Triangle, Book",Ribbon,,2008
2009,water,0,Tripod Fish,UNU#2009 Tripod Fish,Grace & Beauty,Kindness,Decency,Drop,Rose,Lantern,,2009
2010,water,0,Bullock's False Toad,UNU#2010 Bullock's False Toad,Fun,Curiosity,Authenticity,Instrument - Note,Questionmark,Bag,,2010
2011,air,0,Lilac Breasted Roller,UNU#2011 Lilac Breasted Roller,Grace & Beauty,Freedom,Self,Drop,Wings & Fins,Sunglasses,,2011
2012,water,0,Trout-perch,UNU#2012 Trout-perch,Confidence,Faith,Grace & Beauty,Crown-Hat,Scarf,Drop,,2012
2013,water,0,Trumpeter,UNU#2013 Trumpeter,Fun,Creativity,Authenticity,Instrument - Note,Brush,Bag,,2013
2014,water,0,Trumpetfish,UNU#2014 Trumpetfish,Calm & Balance,Generosity,Grace & Beauty,Ying Yang,World,-,,2014
2015,water,0,Trunkfish,UNU#2015 Trunkfish,Love,Peace,Calm & Balance,Heart,Coin,Ying Yang,,2015
2016,water,0,Tubeblenny,UNU#2016 Tubeblenny,Curiosity,Health,Fun,Questionmark,Cross,Instrument - Note,,2016
2017,water,0,Sarcastic Fringehead,UNU#2017 Sarcastic Fringehead,Strength,Calm & Balance,Trust,Sword - Laser - Horn,Ying Yang,"Lock, Moon & Star",,2017
2018,water,0,Tube-Snout,UNU#2018 Tube-Snout,Health,Freedom,Confidence,Cross,Wings & Fins,Crown-Hat,,2018
2019,water,0,Voragonema,UNU#2019 Voragonema,Freedom,Creativity,Kindness,-,Brush,Rose,,2019
2020,water,0,Tui Chub,UNU#2020 Tui Chub,Fun,Freedom,Love,Instrument - Notes,Wings & Fins,Heart,,2020
2021,water,0,Dogtooth Tuna,UNU#2021 Dogtooth Tuna,Confidence,Calm & Balance,Bravery,Crown-Hat,Ying Yang,Armour,,2021
2022,water,0,Turbot,UNU#2022 Turbot,Confidence,Calm & Balance,Bravery,Crown-Hat,Ying Yang,Armour,,2022
2023,water,0,Two Spotted Goby,UNU#2023 Two Spotted Goby,Bravery,Authenticity,Strength,Armour,Laurel,Sword - Laser - Horn,,2023
2024,water,0,Uaru,UNU#2024 Uaru,Peace,Kindness,Freedom,Coin,Rose,Wings & Fins,,2024
2025,water,0,Unicorn Fish,UNU#2025 Unicorn Fish,Calm & Balance,Generosity,Grace & Beauty,Ying Yang,World,-,,2025
2026,water,0,Upside-down Catfish,UNU#2026 Upside-down Catfish,Curiosity,Fun,Health,Questionmark,Instrument - Note,Cross,,2026
2027,land,0,Malayan Tiger,UNU#2027 Malayan Tiger,Strength,Bravery,Authenticity,Sword - Laser - Horn,Armour,Laurel,,2027
2028,water,0,Velvet Belly Lanternshark,UNU#2028 Velvet Belly Lanternshark,Curiosity,Decency,Freedom,Questionmark,Lantern,-,,2028
2029,air,0,Bar-headed Geese,UNU#2029 Bar-headed Geese,Generosity,Curiosity,Freedom,World,Questionmark,Wings & Fins,,2029
2030,water,0,Velvetfish,UNU#2030 Velvetfish,Authenticity,Fun,Love,Bag,Instrument - Note,Heart,,2030
2031,water,0,Vendace,UNU#2031 Vendace,Freedom,Wisdom,Self,-,"Pyramid -Triangle, Book",Eye,,2031
2032,water,0,Vermilion Snapper,UNU#2032 Vermilion Snapper,Bravery,Wisdom,Authenticity,Armour,"Pyramid -Triangle, Book",Bag,,2032
2033,air,0,Red-breasted Geese,UNU#2033 Red-breasted Geese,Grace & Beauty,Decency,Calm & Balance,Drop,Lantern,Ying Yang,,2033
2034,air,0,Greylag Geese,UNU#2034 Greylag Geese,Generosity,Freedom,Grace & Beauty,World,-,-,,2034
2035,water,0,Wahoo,UNU#2035 Wahoo,Strength,Freedom,Trust,Sword - Laser - Horn,Thrust,"Lock, Moon & Star",,2035
2036,water,0,Walking Catfish,UNU#2036 Walking Catfish,Curiosity,Freedom,Trust,Questionmark,-,Bag,,2036
2037,land,1,Golden Retriever,UNU#2037 Golden Retriever,Self,Wisdom,Love,Sunglasses,"Pyramid -Triangle, Book",Heart,,2037
2038,water,0,Walleye,UNU#2038 Walleye,Grace & Beauty,Kindness,Decency,Drop,Rose,Lantern,,2038
2039,water,0,Dusky Kob,UNU#2039 Dusky Kob,Fun,Curiosity,Authenticity,Instrument - Note,Questionmark,Bag,,2039
2040,land,0,Sand Cat,UNU#2040 Sand Cat,Curiosity,Freedom,Self,Questionmark,Wings & Fins,Sunglasses,,2040
2041,water,0,Warmouth,UNU#2041 Warmouth,Confidence,Faith,Grace & Beauty,Crown-Hat,Scarf,Drop,,2041
2042,water,0,Warty Angler,UNU#2042 Warty Angler,Self,Creativity,Authenticity,Eye,Brush,Bag,,2042
2043,water,0,Waryfish,UNU#2043 Waryfish,Calm & Balance,Generosity,Grace & Beauty,Ying Yang,World,-,,2043
2044,water,0,Waspfish,UNU#2044 Waspfish,Love,Peace,Calm & Balance,Heart,Coin,Ying Yang,,2044
2045,water,0,Weasel Shark,UNU#2045 Weasel Shark,Curiosity,Health,Fun,Questionmark,Cross,Instrument - Note,,2045
2046,water,0,Weatherfish,UNU#2046 Weatherfish,Strength,Calm & Balance,Trust,Sword - Laser - Horn,Ying Yang,"Lock, Moon & Star",,2046
2047,air,0,Chinese Geese,UNU#2047 Chinese Geese,Health,Freedom,Confidence,Cross,Wings & Fins,Crown-Hat,,2047
2048,air,0,Magpie Geese,UNU#2048 Magpie Geese,Freedom,Creativity,Kindness,-,Brush,Rose,,2048
2049,land,0,Slender-snouted Crocodile,UNU#2049 Slender-snouted Crocodile,Fun,Freedom,Love,Instrument - Notes,Wings & Fins,Heart,,2049
2050,land,0,Grand Cayman Blue Iguana,UNU#2050 Grand Cayman Blue Iguana,Confidence,Calm & Balance,Bravery,Crown-Hat,Ying Yang,Armour,,2050
2051,water,0,Whalefish,UNU#2051 Whalefish,Confidence,Calm & Balance,Bravery,Crown-Hat,Ying Yang,Armour,,2051
2052,water,0,Deep Sea Angler Fish,UNU#2052 Deep Sea Angler Fish,Calm & Balance,Authenticity,Creativity,Ying Yang,Bag,Brush,,2052
2053,water,0,Whiff,UNU#2053 Whiff,Peace,Kindness,Freedom,Coin,Rose,Wings & Fins,,2053
2054,water,0,Whitebait,UNU#2054 Whitebait,Calm & Balance,Generosity,Grace & Beauty,Ying Yang,World,-,,2054
2055,air,0,Blue-winged Geese,UNU#2055 Blue-winged Geese,Curiosity,Fun,Health,Questionmark,Instrument - Note,Cross,,2055
2056,water,0,Whitefish,UNU#2056 Whitefish,Creativity,Bravery,Authenticity,Brush,Armour,Bag,,2056
2057,water,0,White Marlin,UNU#2057 White Marlin,Curiosity,Decency,Freedom,Questionmark,Lantern,-,,2057
2058,water,0,Alewife Floater Mussel,UNU#2058 Alewife Floater Mussel,Generosity,Bravery,Trust,World,Armour,"Lock, Moon & Star",,2058
2059,water,0,Whitetip Reef Shark,UNU#2059 Whitetip Reef Shark,Authenticity,Fun,Love,Bag,Instrument - Note,Heart,,2059
2060,water,0,Whiting,UNU#2060 Whiting,Freedom,Wisdom,Self,-,"Pyramid -Triangle, Book",Eye,,2060
2061,water,0,Wobbegong,UNU#2061 Wobbegong,Bravery,Wisdom,Authenticity,Armour,"Pyramid -Triangle, Book",Bag,,2061
2062,water,0,Wolf-eel,UNU#2062 Wolf-eel,Grace & Beauty,Decency,Calm & Balance,Drop,Lantern,Ying Yang,,2062
2063,water,0,Wolf Fish (Wolf Eel),UNU#2063 Wolf Fish (Wolf Eel),Generosity,Clarity,Grace & Beauty,World,Diamond - Lotus,-,,2063
2064,air,0,Canada Geese,UNU#2064 Canada Geese,Strength,Calm & Balance,Trust,Sword - Laser - Horn,Ying Yang,"Lock, Moon & Star",,2064
2065,water,0,Worm Eel,UNU#2065 Worm Eel,Curiosity,Freedom,Trust,Questionmark,-,Bag,,2065
2066,water,0,Wormfish,UNU#2066 Wormfish,Self,Wisdom,Faith,Sunglasses,"Pyramid -Triangle, Book",Ribbon,,2066
2067,water,0,Wrasse,UNU#2067 Wrasse,Grace & Beauty,Kindness,Decency,Drop,Rose,Lantern,,2067
2068,air,0,Pink-footed Geese,UNU#2068 Pink-footed Geese,Fun,Curiosity,Authenticity,Instrument - Note,Questionmark,Bag,,2068
2069,water,0,X-Ray Tetra,UNU#2069 X-Ray Tetra,Curiosity,Freedom,Self,Questionmark,Wings & Fins,Sunglasses,,2069
2070,water,0,Yellow-and-black Triplefin,UNU#2070 Yellow-and-black Triplefin,Confidence,Faith,Grace & Beauty,Crown-Hat,Scarf,Drop,,2070
2071,water,0,Yellowback Fusilier,UNU#2071 Yellowback Fusilier,Self,Creativity,Authenticity,Eye,Brush,Bag,,2071
2072,water,0,Yellowbanded Perch,UNU#2072 Yellowbanded Perch,Calm & Balance,Generosity,Grace & Beauty,Ying Yang,World,-,,2072
2073,air,0,Pacific-slope Flycatcher,UNU#2073 Pacific-slope Flycatcher,Love,Peace,Calm & Balance,Heart,Coin,Ying Yang,,2073
2074,water,0,Black Grouper,UNU#2074 Black Grouper,Curiosity,Health,Fun,Questionmark,Cross,Instrument - Note,,2074
2075,water,0,Yellow-edged Moray,UNU#2075 Yellow-edged Moray,Strength,Calm & Balance,Trust,Sword - Laser - Horn,Ying Yang,"Lock, Moon & Star",,2075
2076,water,0,Yellow-eye Mullet,UNU#2076 Yellow-eye Mullet,Health,Freedom,Confidence,Cross,Wings & Fins,Crown-Hat,,2076
2077,water,0,Yellowhead Jawfish,UNU#2077 Yellowhead Jawfish,Freedom,Creativity,Kindness,-,Brush,Rose,,2077
2078,air,0,Brush-footed Butterfly,UNU#2078 Brush-footed Butterfly,Fun,Freedom,Love,Instrument - Notes,Wings & Fins,Heart,,2078
2079,air,0,Red Admiral Butterfly,UNU#2079 Red Admiral Butterfly,Confidence,Calm & Balance,Bravery,Crown-Hat,Ying Yang,Armour,,2079
2080,water,0,Yellowfin Grouper,UNU#2080 Yellowfin Grouper,Confidence,Calm & Balance,Bravery,Crown-Hat,Ying Yang,Armour,,2080
2081,air,0,Mourning Cloak Butterfly,UNU#2081 Mourning Cloak Butterfly,Bravery,Authenticity,Strength,Armour,Laurel,Sword - Laser - Horn,,2081
2082,water,0,Yellowfin Pike,UNU#2082 Yellowfin Pike,Peace,Kindness,Freedom,Coin,Rose,Wings & Fins,,2082
2083,water,0,Yellowfin Surgeonfish,UNU#2083 Yellowfin Surgeonfish,Calm & Balance,Generosity,Grace & Beauty,Ying Yang,World,-,,2083
2084,water,1,Yellowfin Tuna,UNU#2084 Yellowfin Tuna,Curiosity,Fun,Health,Questionmark,Instrument - Note,Cross,,2084
2085,water,0,Yellow Jack,UNU#2085 Yellow Jack,Creativity,Bravery,Authenticity,Brush,Armour,Bag,,2085
2086,water,0,Yellowmargin Triggerfish,UNU#2086 Yellowmargin Triggerfish,Curiosity,Decency,Freedom,Questionmark,Lantern,-,,2086
2087,water,0,Yellow Moray,UNU#2087 Yellow Moray,Generosity,Bravery,Trust,World,Armour,"Lock, Moon & Star",,2087
2088,water,1,Yellow Perch,UNU#2088 Yellow Perch,Authenticity,Fun,Love,Bag,Instrument - Note,Heart,,2088
2089,water,0,Yellowtail,UNU#2089 Yellowtail,Freedom,Wisdom,Self,-,"Pyramid -Triangle, Book",Eye,,2089
2090,air,0,Sleepy Orange Butterfly,UNU#2090 Sleepy Orange Butterfly,Bravery,Wisdom,Authenticity,Armour,"Pyramid -Triangle, Book",Bag,,2090
2091,water,0,Yellowtail Barracuda,UNU#2091 Yellowtail Barracuda,Grace & Beauty,Decency,Calm & Balance,Drop,Lantern,Ying Yang,,2091
2092,water,0,Yellowtail Clownfish,UNU#2092 Yellowtail Clownfish,Generosity,Clarity,Grace & Beauty,World,Diamond - Lotus,-,,2092
2093,water,0,Yellowtail Horse Mackerel,UNU#2093 Yellowtail Horse Mackerel,Strength,Calm & Balance,Trust,Sword - Laser - Horn,Ying Yang,"Lock, Moon & Star",,2093
2094,water,0,Yellowtail Kingfish,UNU#2094 Yellowtail Kingfish,Curiosity,Freedom,Trust,Questionmark,-,Bag,,2094
2095,water,0,Yellowtail Snapper,UNU#2095 Yellowtail Snapper,Self,Wisdom,Faith,Sunglasses,"Pyramid -Triangle, Book",Ribbon,,2095
2096,water,0,Yellow Tang,UNU#2096 Yellow Tang,Grace & Beauty,Kindness,Decency,Drop,Rose,Lantern,,2096
2097,water,0,Yellow Weaver,UNU#2097 Yellow Weaver,Fun,Curiosity,Authenticity,Instrument - Note,Questionmark,Bag,,2097
2098,water,0,Yellowtail Catfish,UNU#2098 Yellowtail Catfish,Curiosity,Freedom,Self,Questionmark,Wings & Fins,Sunglasses,,2098
2099,water,0,Zander,UNU#2099 Zander,Confidence,Faith,Grace & Beauty,Crown-Hat,Scarf,Drop,,2099
2100,water,0,Zebra Bullhead Shark,UNU#2100 Zebra Bullhead Shark,Self,Creativity,Authenticity,Eye,Brush,Bag,,2100
2101,water,0,Zebra Danio,UNU#2101 Zebra Danio,Calm & Balance,Generosity,Grace & Beauty,Ying Yang,World,-,,2101
2102,water,0,Zebrafish,UNU#2102 Zebrafish,Love,Peace,Calm & Balance,Heart,Coin,Ying Yang,,2102
2103,water,0,Zebra Lionfish,UNU#2103 Zebra Lionfish,Curiosity,Health,Fun,Questionmark,Cross,Instrument - Note,,2103
2104,water,0,Zebra Loach,UNU#2104 Zebra Loach,Strength,Calm & Balance,Trust,Sword - Laser - Horn,Ying Yang,"Lock, Moon & Star",,2104
2105,water,0,Zebra Oto,UNU#2105 Zebra Oto,Health,Freedom,Confidence,Cross,Wings & Fins,Crown-Hat,,2105
2106,water,0,Zebra Pleco,UNU#2106 Zebra Pleco,Freedom,Creativity,Kindness,-,Brush,Rose,,2106
2107,water,0,Zebra Shark,UNU#2107 Zebra Shark,Fun,Freedom,Love,Instrument - Notes,Wings & Fins,Heart,,2107
